ID,Prediction
1,0.16436573054127726
2,0.03465716860996504
3,0.12495601408569731
4,0.15710190674107324
5,0.03137460829148529
6,0.02099222547690432
7,-0.06154340819650441
8,0.43853894961575113
9,0.47653413891015567
10,0.5852410368255767
11,0.004349939188964887
12,-0.04817412598152134
13,0.4690684619307337
14,0.8226452945098425
15,-0.0034719921420149004
16,0.7285017097031621
17,0.07298741368236031
18,0.7655946932259321
19,0.7035136362388927
20,0.09130945013475668
21,0.2781784948079196
22,0.1888320817836459
23,0.8211401566038458
24,0.8038528326029639
25,0.003722033515479354
26,0.3513715241798251
27,0.0580059685420366
28,0.0291887808955601
29,-0.09360108150537354
30,0.3185126313854265
31,-0.021402036942153552
32,0.024474033212985986
33,-0.01731501749400295
34,0.014849030300713847
35,0.18066182988600296
36,0.19770928587086806
37,-0.012890616358911491
38,0.17617845220027076
39,0.1985361222192296
40,0.3421081470414963
41,0.8419726750457459
42,-0.02255212468130491
43,0.8342088005030208
44,0.23205807616069118
45,0.010723330536644114
46,-0.010893991194122033
47,-0.0211054787620492
48,0.5005114943488754
49,0.05652969787541531
50,0.13173486345662103
51,-0.012661824216585476
52,0.033917442320918756
53,0.5656963085903676
54,0.44711312501757755
55,0.714731404933046
56,0.3473252042657115
57,0.0225122443823124
58,0.2368017125536141
59,0.3991424758548377
60,0.5367497185169203
61,-0.011468323019931321
62,0.8264501526547916
63,0.10058343001993797
64,0.0012668000740947624
65,0.011418214915751419
66,0.047507304453583525
67,0.9981301109635582
68,0.181384697330682
69,0.00046188374642287637
70,0.032789455452971794
71,-0.006412212154555971
72,0.5557287082954758
73,0.0006538548271473693
74,0.05923479950881149
75,0.7479738040797779
76,-0.014724868725900373
77,-0.03455896617438116
78,0.05714107562322689
79,0.6915605507969816
80,-0.0034332611845557634
81,0.1402966230469739
82,0.018397889977092005
83,0.0013997022180812122
84,0.00831225844804041
85,0.3486708629219487
86,0.9324300134365111
87,0.0940582511375372
88,-0.010893991194122033
89,0.18434963659021664
90,0.6917874556525881
91,0.6046544357429318
92,0.8614722705851766
93,0.023932026285121342
94,0.015852269476445708
95,0.2082576624370409
96,0.6997949592158335
97,-0.009628331996341707
98,-0.0070951444979412415
99,0.13657794602391482
100,0.16611819134748426
101,0.7654577315309226
102,0.17617845220027076
103,0.08106417402920582
104,0.5660605521789933
105,0.8155748807403813
106,-0.026908430652658705
107,0.6884896845871934
108,0.0010081386154714087
109,0.5023145093307334
110,0.263684143091618
111,0.02201849589627131
112,0.02720901660327808
113,0.011153403533617207
114,0.027395704052638786
115,0.4394758658749395
116,0.10328766521981222
117,0.012506820180154487
118,-0.012222630812100822
119,0.047515907964648156
120,0.04786971093433086
121,0.8897845480745994
122,0.06978974759800396
123,0.8104788491229765
124,0.30044867142252707
125,1.0515924417752476
126,-0.02147304909220513
127,0.3171669058552573
128,0.3672641710530141
129,0.2900892809377174
130,0.16907569330421857
131,0.6888909303742169
132,0.19981268775079147
133,0.6423888581935562
134,0.6142867229198937
135,0.128525718476369
136,0.025055783449809348
137,-0.012851142092259755
138,-0.013555945228324226
139,0.1816173189191406
140,-0.004609277207882199
141,0.2847640025361794
142,0.024536829765418912
143,0.0006538548271473693
144,0.2667085763084173
145,0.08516004354411251
146,0.5834162647241623
147,0.11430276911775045
148,0.08873624849607667
149,0.6985754412632945
150,-0.016051137676676555
151,0.4792931242517775
152,0.5408958055920656
153,0.17278594735039796
154,-0.017611438649911132
155,0.5229444392892774
156,0.58292213215092
157,0.23291731090839007
158,0.006984723327308299
159,-0.007388233348039983
160,0.4146294723082366
161,0.8760951495335112
162,0.44093918792492254
163,-0.008672903510221056
164,0.0033339356589422893
165,-0.016325436600275526
166,0.5679936564733666
167,0.2945426556650634
168,0.08963473261763885
169,0.00043445377185664046
170,0.023468852929671994
171,0.9209202720600994
172,-0.004609277207882199
173,0.2900892809377174
174,-0.012682426783127738
175,0.08799563838121004
176,0.37256786448912155
177,0.10662209556673062
178,0.2996086181163273
179,-0.009967020718769905
180,0.024536829765418912
181,0.5871349417472216
182,0.16390542517441975
183,0.03378365016476856
184,0.18173521280294253
185,0.00014974644071832165
186,0.009643555239402427
187,0.07854895559422012
188,0.10930233704024396
189,-0.0013821160470753643
190,-0.022348348818858964
191,0.08189208100001999
192,0.3835842818847908
193,0.04938552125227136
194,0.8168494043833506
195,0.3442029415512245
196,0.035418560441511704
197,0.6312629094016627
198,-0.0031817834978968436
199,0.21488789463806232
200,0.22048751394899455
201,-0.0017730624372683443
202,0.24928585525880534
203,0.020637187541492963
204,0.039062275967698123
205,-0.006329793406887625
206,0.6993770221683019
207,0.3814255856624294
208,-0.03522208434930892
209,0.6404706797117088
210,0.0036974957632887146
211,0.024539007138583844
212,0.40343078360685436
213,0.05564179718916451
214,0.026635816075375598
215,-0.0013821160470753643
216,0.5015526114218445
217,-0.004630544493864962
218,0.061763348558182565
219,0.07623360672132717
220,0.9511945879102284
221,0.3356148001751922
222,0.0009445348609235266
223,0.0063797696492231834
224,0.8626757070637197
225,0.5978964624512882
226,0.009429333388889702
227,0.018925339427347455
228,0.07999761723268829
229,-0.011676512595715074
230,0.4269551595056578
231,0.8861255835023146
232,0.019444354471736116
233,0.5265816301740878
234,0.400122232860573
235,0.7403417323070544
236,0.28537792162632286
237,0.12211479783294171
238,0.24155809206562437
239,0.37808444583831186
240,0.013374980171762202
241,0.36073709731258563
242,-0.04841175834274264
243,0.026757288112380987
244,0.2426355713389073
245,0.022835414440559962
246,0.46874951429773143
247,-0.025405358571634912
248,0.8981401742101507
249,0.6769213702213318
250,0.591243435748926
251,0.019713327360947636
252,0.10870686993675095
253,-0.0005602489360490504
254,-0.00033145679372302973
255,0.4175160022110433
256,0.054924490700288285
257,0.23291731090839007
258,0.46794413867008766
259,0.4334384181162553
260,-0.0019505171156090912
261,0.022027825226052015
262,0.4980929313860404
263,0.03662119797295311
264,0.14191933149782215
265,0.10143287278228205
266,0.013866621149823222
267,-0.0029067981921824717
268,0.8897845480745994
269,0.2563135742556947
270,-0.00879500488416534
271,0.5977528463382511
272,0.026635816075375598
273,-0.003761265659279508
274,0.19331770391763212
275,0.05413265279375676
276,0.2377829781685464
277,0.0860264051656906
278,0.023468852929671994
279,-0.012436804788533611
280,0.16907569330421857
281,0.8405036061235815
282,0.040544347709239995
283,0.06095625275008474
284,0.0012668000740947624
285,0.07739276886138044
286,0.564112206295877
287,0.3831861618902886
288,0.6742689254650048
289,0.01643780285462954
290,0.4415579985675829
291,0.4817780557127907
292,0.904821861730236
293,-0.007648469465496554
294,0.3271819537987013
295,0.10071963611141008
296,-0.006970164862955334
297,0.40571513485439925
298,0.472915618880859
299,0.08075667617693665
300,0.09796215709587795
301,0.679134686680539
302,-0.005740152163998281
303,-0.0192662545012979
304,0.19331770391763212
305,0.05608837385254098
306,0.7643999017199251
307,0.013954723239783131
308,0.708118112209314
309,0.05191336593252834
310,0.39542379883177864
311,0.0004025627090209297
312,0.21601214721965384
313,0.004991694810628486
314,0.05785799820767966
315,-0.00237836136675913
316,0.030831806495824586
317,0.8016113875064215
318,0.2787997397979391
319,0.2945426556650634
320,0.008147504932679425
321,0.025567839239628676
322,0.1629589590051519
323,0.42766509640620365
324,0.4593359746781994
325,0.5324524598395175
326,-0.006072785108433854
327,0.006984723327308299
328,-0.010242855155171118
329,0.11387629456034414
330,-0.009938359091783977
331,0.363199624295625
332,0.3364154637696019
333,0.291066723610697
334,-0.0187448664348929
335,0.05778715994853921
336,0.006207190793474115
337,0.21601214721965384
338,0.10842099020206014
339,0.4886881590565539
340,0.7415252738038933
341,0.4247731323458066
342,0.6915605507969816
343,0.018329368640552793
344,-0.012682426783127738
345,0.5876410838885042
346,0.7461126433183122
347,0.00038651308217335146
348,0.4705183612060142
349,0.6103669054924616
350,0.3029032215656706
351,-0.017255482558435606
352,0.3048399440562546
353,0.5040296744879884
354,0.6361916856436974
355,0.346937441445425
356,0.07000761326296857
357,-0.010192704595702463
358,0.2623861420602592
359,0.3648052537503579
360,0.4438149769744035
361,-0.03831075494451473
362,0.16441151351116462
363,0.3007439430958597
364,0.3478858472332955
365,0.11059006497391574
366,0.46337113341450303
367,0.028982062390009007
368,0.6997949592158335
369,0.5353342981292936
370,0.7941952863075772
371,0.2945426556650634
372,0.25293823343250466
373,-0.008500057875389178
374,0.019115834960904625
375,0.09138950306183904
376,0.15714862401556245
377,0.12304415289766046
378,-0.030527818078558408
379,0.6103669054924616
380,-0.008701415579250409
381,0.040161987449129286
382,-0.0035507843684228504
383,0.02015941080317228
384,0.013044969319540469
385,-0.010688539346773811
386,-0.0017124732277833399
387,1.0313938836819252
388,0.022320628746903756
389,0.022280622410326422
390,0.12040120887532157
391,0.22165012261675288
392,0.5769704838455455
393,0.006835622752517968
394,0.056724071591365555
395,0.7969458682608315
396,0.7090412892552197
397,0.44218252331039665
398,0.7998676095004551
399,0.47780924733887387
400,0.5456825798880257
401,0.11751985012089886
402,-0.0013821160470753643
403,0.02210099930756886
404,0.18937594110582387
405,0.24432613206264153
406,0.11196650741790386
407,-0.015464129055873839
408,0.5160316545086637
409,0.52213492774258
410,0.24198413304390398
411,0.6705152596606445
412,0.23072602958317642
413,0.023678520122626168
414,0.19872860812003743
415,0.020023200713941307
416,0.24258000904522806
417,0.2583382471245369
418,0.6131562130567849
419,0.00658304426952027
420,-0.02561354814741866
421,-0.03152904845052635
422,-0.03261726260109454
423,-0.028241844419860294
424,0.5846619215931014
425,0.07057444720878715
426,0.3079947844635758
427,0.36660951370493505
