ID,Prediction
1,0.16225554
2,0.032995056
3,0.11306298
4,0.13618758
5,0.033618283
6,0.03532065
7,-0.03173502
8,0.4418849
9,0.46304926
10,0.59033483
11,0.002820257
12,0.00096022675
13,0.43331635
14,0.8372382
15,0.0029974617
16,0.74525183
17,0.066742174
18,0.7759843
19,0.70481074
20,0.086691946
21,0.2723239
22,0.17029001
23,0.83180785
24,0.80361927
25,0.003327937
26,0.34886518
27,0.054490548
28,0.020979045
29,-0.03698992
30,0.3119403
31,-0.021143246
32,0.023756012
33,-0.011479085
34,0.01432888
35,0.18043551
36,0.13767414
37,-0.008800214
38,0.16471353
39,0.19763644
40,0.36731297
41,0.8684558
42,-0.027414737
43,0.8700931
44,0.2274527
45,0.009417299
46,-0.004108454
47,-0.01819654
48,0.46476337
49,0.071606904
50,0.12373892
51,-0.0072768196
52,0.03681823
53,0.67433476
54,0.44345012
55,0.88492596
56,0.33927205
57,0.024234157
58,0.25612944
59,0.39730448
60,0.522557
61,-0.0041004242
62,0.8183903
63,0.13169387
64,0.005327217
65,0.0133688655
66,0.051603056
67,0.97805256
68,0.1676278
69,-0.004765282
70,0.031967755
71,-0.0014820319
72,0.57528883
73,0.00386758
74,0.067927614
75,0.80866206
76,-0.0077931886
77,-0.023720425
78,0.07509658
79,0.71272683
80,0.00086225214
81,0.13669626
82,0.023254123
83,0.0023830114
84,0.0018755544
85,0.4429661
86,0.91425854
87,0.083656564
88,-0.004108454
89,0.19681267
90,0.69767535
91,0.6186032
92,0.8819653
93,0.011589092
94,0.017068032
95,0.2740027
96,0.6960036
97,-0.006558251
98,0.00061805395
99,0.12522861
100,0.16716327
101,0.7646
102,0.16471353
103,0.06853484
104,0.5682886
105,0.80129826
106,-0.013795214
107,0.7255612
108,-0.0019327551
109,0.5354176
110,0.24508917
111,0.019641792
112,0.025705349
113,0.0117196515
114,0.03584029
115,0.44367048
116,0.10573877
117,0.009482385
118,-0.008664979
119,0.046842523
120,0.036626864
121,0.8834662
122,0.06594635
123,0.8378033
124,0.31053075
125,1.0306383
126,-0.019308561
127,0.31973603
128,0.37227595
129,0.29747224
130,0.16306376
131,0.7308232
132,0.21963854
133,0.6594695
134,0.6273369
135,0.10475532
136,0.020773858
137,-0.003066686
138,-0.008727207
139,0.14706448
140,0.0008403565
141,0.2758199
142,0.027545506
143,0.00386758
144,0.27684298
145,0.08525264
146,0.58246917
147,0.10862121
148,0.070757136
149,0.73871845
150,-0.009694161
151,0.4807181
152,0.5428105
153,0.14113447
154,-0.033460665
155,0.52477396
156,0.5787063
157,0.23583798
158,0.00323203
159,-0.0007154581
160,0.31611434
161,0.8657858
162,0.43324354
163,-0.0073328814
164,0.003290933
165,0.00017167225
166,0.57620084
167,0.30218288
168,0.092844844
169,-0.00054437434
170,0.022422837
171,0.9869271
172,0.0008403565
173,0.29747224
174,-0.0073934332
175,0.092357926
176,0.39386976
177,0.11432135
178,0.25783464
179,-0.012850481
180,0.027233755
181,0.5890641
182,0.14595129
183,0.032633614
184,0.18815969
185,-0.00034249993
186,0.009629713
187,0.07453272
188,0.0880735
189,0.0014938362
190,-0.008729622
191,0.08577766
192,0.3909248
193,0.069353595
194,0.8388472
195,0.32842663
196,0.036153927
197,0.65042967
198,-0.0014694185
199,0.22067821
200,0.21650513
201,-0.0026930948
202,0.24966763
203,0.019279795
204,0.03222058
205,0.002089198
206,0.64607316
207,0.39772743
208,-0.02442322
209,0.6347511
210,0.006089557
211,0.030251553
212,0.40444946
213,0.055291243
214,0.02892831
215,0.0014938362
216,0.47158116
217,-0.0005815287
218,0.06237526
219,0.023089822
220,0.9409489
221,0.3264762
222,0.0037399482
223,0.0074400855
224,0.8815064
225,0.6171639
226,0.010140488
227,0.024165276
228,0.06106896
229,-0.0055072047
230,0.48910475
231,0.86596686
232,0.020478433
233,0.529687
234,0.41380817
235,0.7484816
236,0.28377146
237,0.077781916
238,0.25209272
239,0.37291083
240,0.011854852
241,0.38015705
242,-0.02838589
243,0.024849916
244,0.23808692
245,0.019116908
246,0.53046465
247,-0.019231543
248,0.88916165
249,0.6780634
250,0.58520114
251,0.020292418
252,0.0871797
253,0.0005745728
254,0.0020979613
255,0.42873457
256,0.039637316
257,0.23583798
258,0.4415478
259,0.43421552
260,0.0022173952
261,0.021046529
262,0.5089144
263,-0.001898672
264,0.12993543
265,0.101381324
266,0.010651959
267,0.0018297884
268,0.8834662
269,0.17341138
270,-0.0027256408
271,0.6125197
272,0.02892831
273,-0.0019173059
274,0.13990428
275,0.0675027
276,0.2445763
277,0.08085658
278,0.022422837
279,-0.0148786055
280,0.16306376
281,0.8542115
282,0.03647734
283,0.06929181
284,0.00579901
285,0.06444856
286,0.58269465
287,0.38288882
288,0.6909403
289,0.016168766
290,0.4518798
291,0.4547851
292,0.909495
293,-0.008639649
294,0.29494768
295,0.08725529
296,-0.0016931351
297,0.4142084
298,0.45435396
299,0.10057584
300,0.084798835
301,0.6731663
302,-0.0045266175
303,-0.027296
304,0.13945124
305,0.043640766
306,0.7905584
307,0.0051988363
308,0.7116154
309,0.053908426
310,0.39038163
311,0.007308683
312,0.24140531
313,0.0037905597
314,0.058760174
315,-1.2881286e-05
316,0.024901535
317,0.82469565
318,0.2722344
319,0.30218288
320,0.008612063
321,0.02380564
322,0.14954926
323,0.46911043
324,0.48291138
325,0.50092375
326,-0.00037130725
327,0.00323203
328,-0.004051383
329,0.08940512
330,-0.0038828899
331,0.35016897
332,0.3255064
333,0.2922399
334,-0.016115386
335,0.054354813
336,0.0050063645
337,0.24140531
338,0.09227481
339,0.48335883
340,0.75012857
341,0.38291818
342,0.71272683
343,0.018308666
344,-0.0073934332
345,0.69387907
346,0.75552887
347,0.0038129557
348,0.4600838
349,0.6139099
350,0.3020724
351,-0.015937258
352,0.33109948
353,0.4789086
354,0.6504095
355,0.35033244
356,0.060645536
357,-0.007719997
358,0.264732
359,0.37176624
360,0.45305556
361,-0.025198465
362,0.15135759
363,0.2992683
364,0.33232734
365,0.10694197
366,0.4676225
367,0.0313473
368,0.6960036
369,0.55807513
370,0.8167504
371,0.30218288
372,0.2577262
373,-0.004053382
374,0.027340513
375,0.05936493
376,0.16562338
377,0.09991595
378,-0.01662456
379,0.6139099
380,-0.0045211217
381,0.042079832
382,-0.0025893054
383,0.018516177
384,0.011390885
385,-0.006138806
386,0.0024301424
387,1.0438304
388,0.024076568
389,0.031469323
390,0.10886314
391,0.20913808
392,0.60056937
393,0.0076790736
394,0.059232313
395,0.7588923
396,0.71115714
397,0.45258096
398,0.82967
399,0.48927394
400,0.556356
401,0.12303134
402,0.0014938362
403,0.03178072
404,0.17945598
405,0.22931328
406,0.124072514
407,-0.008173407
408,0.4543248
409,0.53338206
410,0.21996588
411,0.67424655
412,0.21232463
413,0.022924554
414,0.21019846
415,0.022128249
416,0.21201849
417,0.2721268
418,0.6427848
419,0.012298748
420,-0.020638317
421,-0.023450447
422,-0.024899106
423,-0.025511958
424,0.6001696
425,0.07433474
426,0.3032475
427,0.36432493
428,0.0028766482
429,0.2604293
430,0.062441334
431,0.51096016
432,0.59595853
433,-0.004487228
434,0.13645414
435,0.3000384
436,0.055356182
437,0.60119635
438,-0.013016566
439,-0.022851417
440,-0.0035082775
441,0.56374604
442,1.0438304
443,-0.0079758065
444,0.7790496
445,0.097504586
446,0.20471832
447,0.0023240177
448,0.032210134
449,0.57442
450,0.5059
451,0.9468411
452,-0.0054361955
453,0.008923235
454,0.58161044
455,-0.0015094731
456,0.009721541
457,0.04409513
458,0.5169977
459,-0.003500649
460,0.03687344
461,0.081913754
462,0.40703827
463,0.16219692
464,0.03393003
465,0.027578916
466,-0.021168314
467,0.24408457
468,0.005743703
469,0.36576194
470,0.35182494
471,0.516423
472,0.41847295
473,0.32364684
474,0.0067009227
475,0.60390276
476,-0.0023511506
477,0.16306376
478,0.14404029
479,0.656406
480,0.028834945
481,0.80361927
482,0.0034692544
483,0.036885656
484,0.6125859
485,0.0049095294
486,0.015402743
487,0.6561731
488,0.16306376
489,0.39412135
490,0.17843415
491,0.0023571348
492,-0.008894881
493,-0.007417402
494,-0.03902527
495,0.32499617
496,0.002009419
497,0.26974526
498,0.483371
499,0.3904619
500,0.049043667
501,0.3131424
502,0.03023487
503,0.8817675
504,0.023647813
505,-0.011445848
506,0.8973222
507,0.14231573
508,-0.0018402821
509,-0.026339782
510,0.114881314
511,0.25423297
512,0.5639319
513,0.52477396
514,0.29352334
515,0.047716137
516,0.67486185
517,0.024903873
518,0.30218288
519,0.64503014
520,0.2973154
521,-0.004051383
522,0.26301613
523,0.24965854
524,-0.008059837
525,0.51340777
526,0.8084621
527,-0.0066599883
528,0.14808707
529,0.20019956
530,0.72598904
531,-0.0071018436
532,0.5162978
533,-0.0044691497
534,0.0117196515
535,0.29747224
536,0.0073716347
537,0.48661143
538,0.16306376
539,0.018648544
540,0.8971783
541,-0.00094008545
542,0.71272683
543,0.0094238855
544,0.0023571348
545,0.16235065
546,0.11723531
547,0.6318363
548,0.33094785
549,0.049992032
550,0.1616963
551,0.56774616
552,0.8441227
553,-0.011334269
554,0.019497298
555,0.3744122
556,0.008023261
557,-0.0015321082
558,0.21537608
559,0.34426168
560,0.6793155
561,0.08178837
562,0.80143726
563,0.3744122
564,0.10681104
565,0.5577714
566,0.018039914
567,0.48566607
568,0.94209164
569,0.15029193
570,0.07477996
571,0.015117347
572,0.4241869
573,0.017550105
574,0.715004
575,0.20402434
576,0.08239647
577,-0.004970954
578,0.034801304
579,0.19305429
580,0.022837644
581,0.007403561
582,0.11112707
583,0.26077777
584,0.55466694
585,0.63086826
586,0.030050043
587,0.58246917
588,0.86674136
589,0.029631006
590,0.037854724
591,0.201404
592,0.014865153
593,0.022924554
594,-0.00054245756
595,0.85545385
596,-0.003558315
597,0.4676225
598,0.09014451
599,0.00011187628
600,0.0022630205
601,0.71468747
602,0.027545506
603,0.14480509
604,0.5089144
605,-0.00601062
606,0.2568456
607,0.21102196
608,-0.00054245756
609,0.031376798
610,0.060101524
611,0.23406272
612,0.29501152
613,-0.0027176098
614,5.6303834e-06
615,0.6451136
616,0.012799649
617,0.0050694426
618,0.003987436
619,0.26301613
620,0.0058314023
621,0.049155656
622,0.6427262
623,0.29747224
624,0.80361927
